labels,pred_prob
0,0.0
0,0.0
0,0.0
1,0.986632
0,0.935931
0,7e-06
0,0.365113
0,0.003341
0,0.0
0,0.0
0,0.000217
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,1.7e-05
0,0.0
0,0.010256
0,1.3e-05
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.955644
0,0.0
0,0.0
0,0.0
0,0.945049
0,0.0
0,0.0
0,0.0
0,0.0
0,0.114077
0,0.008824
0,0.0
0,0.0
0,0.062124
0,0.0
0,0.0
0,0.0
0,1e-06
0,0.0
0,0.0
0,0.278449
0,0.0
0,0.947451
0,3e-06
0,0.0
1,0.006393
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.241811
1,0.994327
0,0.0
0,0.0
0,0.0
0,0.978251
0,0.0
0,0.0
0,0.0
0,0.043099
0,0.446551
0,0.989071
1,0.000142
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.00022
0,0.0
0,0.014424
0,0.006066
0,0.0
0,0.0
0,0.134724
0,0.008767
0,0.002083
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.000376
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.983987
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,1e-06
0,0.940046
0,0.0
0,0.951675
0,0.0
0,0.0
1,0.912476
0,0.0
0,0.0
0,0.0
0,0.005844
0,0.91784
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,1e-06
0,0.0
0,1e-06
0,0.0
0,0.918339
0,0.0
0,0.0
0,0.290912
0,0.0
0,0.909056
0,0.0
0,0.134724
0,0.0
0,0.0
0,0.0
0,0.0
0,0.902918
0,1.3e-05
0,1.4e-05
0,0.945602
0,0.000309
0,0.0
0,0.0
0,0.004555
0,0.002087
0,0.003341
0,0.0
0,0.0
0,0.0
0,0.111477
0,0.0
0,0.0
0,0.0
0,0.0
0,6e-06
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.018604
1,0.998029
0,0.0
0,0.0
0,0.0
0,1.2e-05
0,0.0
0,0.001315
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.969517
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.876496
0,0.0
0,0.015314
0,0.0
0,0.840733
0,0.000329
0,0.0
0,0.0
0,0.00045
0,0.0
0,0.069195
0,0.0
0,0.639577
1,0.993721
0,0.0
0,0.0
0,0.0
0,0.947451
0,0.46922
0,0.0
0,0.0
0,0.0
0,1e-06
0,0.0
0,0.327242
0,0.0
0,0.0
0,0.907263
0,0.001913
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.103061
0,0.0
0,0.0
0,0.0
0,0.000477
0,0.0
0,0.0
0,0.996441
0,0.0
0,0.0
0,0.0
0,0.934748
0,0.0
0,0.935619
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.4774
0,0.0
0,0.0
0,4e-06
0,0.617951
0,0.0
0,0.0
0,0.0
0,1.7e-05
0,0.0
0,0.0
0,0.335597
0,1.5e-05
0,0.0
0,1.3e-05
0,0.0
0,0.207446
0,0.003055
0,1e-06
0,0.015314
0,0.489054
0,0.446354
0,0.011218
0,0.0
0,1e-06
0,3e-06
0,6.8e-05
0,0.0
0,0.0
0,3.3e-05
0,0.0
0,0.0
0,0.0
0,0.0
0,0.307188
0,0.0
0,0.0
0,0.0
0,0.0
0,0.004555
0,0.0
0,1e-06
0,1.7e-05
0,0.0
0,0.812516
0,2e-06
0,0.0
0,0.0
0,0.0
0,7e-06
0,0.974735
0,0.0
0,0.0
0,0.0
0,0.019598
0,0.0
0,0.0
0,1.9e-05
0,6.3e-05
0,0.0
0,0.0
0,0.0
0,0.0
0,2.1e-05
0,1e-06
1,0.997382
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
1,0.00453
0,0.0
0,0.0
0,0.0
0,0.0
0,0.446551
0,0.992491
0,0.0
0,0.00525
0,0.0
0,0.0
0,0.945602
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.306029
0,0.0
0,0.0
0,0.0
0,0.0
0,0.026186
0,0.0
0,6e-06
0,0.0
0,0.0
0,0.000728
0,0.0
0,0.0
0,0.0
0,3e-06
0,0.0
0,0.0
0,0.582364
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.000196
0,0.0
0,0.001667
0,0.0
0,0.0
0,0.935931
0,0.964049
0,0.0
0,0.0
0,0.0
0,0.0
1,0.947722
0,0.0
0,0.00032
0,0.68329
0,0.0
0,0.0
0,0.0
0,0.006418
0,0.0
0,0.0
0,0.0
0,0.0
0,0.024636
0,0.633752
0,0.446551
0,0.0043
0,0.0
0,0.0
0,0.000165
0,0.000435
0,0.0
0,0.043888
0,0.003341
0,1e-06
0,0.0
0,1e-06
0,0.0
0,0.0
0,0.0
0,0.002032
0,0.0
0,0.0
0,0.0
1,0.021583
0,0.0
0,0.0
0,0.0
0,0.0
0,1e-06
0,0.682643
0,0.0
0,0.0
0,0.0
0,0.0
0,0.154488
0,0.882458
0,0.0
0,0.007851
0,0.0
0,0.0
0,0.0
0,0.0
0,0.000532
0,0.0
0,0.0
0,0.0
0,0.947451
0,0.0
0,0.0
0,0.95446
0,0.006393
0,0.0
0,0.0
0,0.0
0,0.25464
0,0.0
0,0.826684
1,0.955615
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.002087
0,0.0
0,0.0
0,0.0
0,0.004555
0,0.0
0,0.024636
0,0.0
0,0.0
0,3.9e-05
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.4796
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
1,0.087084
0,0.0
0,0.100713
0,0.0
0,0.0
0,0.000528
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.086877
0,0.0
0,0.0
0,7e-06
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.178727
0,0.008488
0,0.0
0,0.0
0,0.0
0,0.001136
0,0.0
0,0.0
0,0.0
0,0.002076
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,4.9e-05
0,0.724036
0,0.0
0,0.207446
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.945604
0,0.0
0,0.0
0,0.0
0,0.134165
0,0.0
0,0.034777
0,0.023018
0,0.943648
0,0.046008
0,0.0
0,0.0
0,0.0
0,0.00525
0,0.0
0,0.0
0,0.0
0,0.207446
0,0.0
0,0.0
0,0.0
0,0.0
0,0.056384
0,0.0
0,1e-06
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.446551
0,0.0
0,0.0
0,0.0
0,0.0
0,0.053988
0,0.000102
1,0.999746
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.029186
0,0.0
0,0.0
0,0.0
0,1e-06
0,0.0
0,0.0
0,0.005789
0,0.0
0,0.0
0,0.0
0,1e-06
0,0.002322
0,0.0
0,6e-06
0,0.036533
0,0.0
0,0.0
0,0.006915
0,0.0
0,0.0
0,0.0
0,0.0
0,1e-06
0,0.0
0,0.0
0,6.3e-05
0,0.0
0,0.0
0,0.156474
1,0.983987
0,0.001183
0,5e-06
0,0.006066
0,0.0
0,0.012641
0,0.002087
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.006971
0,0.969517
0,0.0
0,0.0
0,0.0
0,0.00032
0,2e-06
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,6e-06
0,0.0
0,0.0
0,0.0
0,1e-06
0,0.0
0,0.0
0,0.0
0,2e-06
0,0.000914
0,0.0
0,1.1e-05
0,1e-06
0,0.0
0,9e-06
0,0.0
0,2.8e-05
0,0.0
0,0.131686
0,0.970941
0,0.0
0,0.0
0,0.937145
0,0.0
0,0.0
0,0.006066
1,0.311685
0,1e-06
0,4e-06
0,0.0
0,0.0
0,0.0
0,0.986213
0,6.2e-05
0,1e-06
0,0.0
0,0.0
0,1e-06
0,0.972262
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.00525
0,0.865003
0,0.0
0,0.0
1,0.995264
0,0.0
0,0.002601
0,0.0
0,0.029186
1,0.184709
0,0.089223
0,0.221596
0,0.0
0,0.015314
0,1e-05
0,0.350362
0,0.0
0,5.9e-05
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.955644
0,2.1e-05
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,2.8e-05
0,0.0
0,0.0
0,5e-06
0,0.0
0,0.0
0,0.948735
0,0.229738
0,0.0
0,0.0
0,0.876496
0,0.0
0,0.0
0,0.0
0,0.0
0,1e-06
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.006393
0,0.0
0,0.927202
0,0.0
0,1e-06
0,0.0
0,0.582364
0,0.0
0,0.0
0,0.0
0,0.0
0,0.407798
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.824095
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,2e-06
0,0.0
0,0.017909
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.005745
0,0.001383
0,0.475201
0,0.0
0,0.0
0,0.0
0,0.0
0,0.013322
0,0.0
0,0.0
0,0.0
0,0.0
0,1e-06
0,1e-06
0,0.0
0,0.0
1,0.977595
0,0.0
0,0.0
0,0.0
0,0.0
0,0.045617
0,0.0
0,0.0
0,1e-06
0,1e-06
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.673383
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.002076
0,0.980154
0,0.0
0,0.680985
0,0.0
0,0.0
0,0.0
0,1.1e-05
0,0.0
0,0.0
0,0.4803
0,0.0
0,0.0
0,0.000303
0,0.0
0,0.0
0,0.176281
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.000665
0,0.003443
0,0.0
0,0.0
0,1e-06
0,0.0
0,0.0
0,0.0
0,1.3e-05
0,0.000719
0,0.0
0,0.0
0,0.0
0,0.0
0,0.945602
0,0.002368
0,0.0
0,0.0
1,0.924428
0,0.027267
0,0.0
0,0.0
0,0.0
0,0.879032
0,0.0
0,0.0
0,0.0
0,0.747118
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,2e-06
0,0.0
0,3.1e-05
0,0.312779
0,0.0
0,0.0
0,0.270854
0,0.0
0,0.0
0,0.0
0,0.0
0,0.747118
0,1e-06
0,0.0
0,9e-06
0,0.001829
0,0.0
0,0.0
0,0.054035
0,0.986301
0,0.824095
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
1,0.646179
0,0.0
0,0.0
0,0.0
0,0.024636
0,0.0
0,0.0
0,1e-06
0,0.0
0,0.0
0,1e-06
0,0.0
0,0.385904
1,0.996765
0,0.0
0,1.1e-05
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.029009
0,0.333125
0,0.0
0,0.0
0,0.427861
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.096492
0,0.947722
0,0.087798
0,0.0
0,0.143821
0,0.0
0,0.0
0,0.446551
0,1e-06
1,0.137002
0,0.0
0,0.0
0,0.0
0,0.0
0,0.007851
0,0.0
0,0.0
1,0.998802
0,0.0
0,0.0
0,0.0
0,0.369447
0,0.0
0,0.003341
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,4.8e-05
0,0.0
0,6e-06
0,0.0
0,0.021752
0,4.7e-05
0,0.967525
0,0.0
0,0.0
0,0.0
0,1e-06
0,0.001829
0,0.987526
0,0.0
0,0.0
0,0.0
0,5e-05
0,0.0
0,0.0
0,0.0
0,0.0
0,0.98208
0,0.0
0,0.0
0,0.015314
1,0.633752
0,0.0
0,0.0
0,0.0
0,2e-06
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.92994
0,7.2e-05
0,0.0
0,0.0
0,0.0
0,1e-06
0,0.002608
0,0.0
0,0.0
0,0.0
0,0.0
0,1e-06
0,1.6e-05
0,0.0
0,0.935931
0,0.0
0,0.0
0,0.014083
0,0.0
0,0.0
0,0.050256
0,0.0
0,0.561943
0,0.015314
1,0.095436
0,0.0
0,0.0
0,0.0
0,2e-06
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.102265
0,0.0
0,0.0
0,0.871
0,0.0
0,1e-06
0,0.0
0,0.003341
0,0.0
0,0.0113
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.00528
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.131187
0,0.0
0,0.778713
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.007429
0,2.8e-05
0,0.080422
0,0.087901
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.986454
0,0.078367
0,0.01036
0,0.0
0,2.1e-05
0,0.0
0,0.0
0,0.0
0,0.0
0,0.03292
0,1e-06
0,0.0
0,0.0
0,0.979878
0,0.0
0,0.0
0,0.576809
0,0.0
0,0.0
0,0.0
0,0.005337
0,0.0
0,0.0
0,0.0
0,0.840733
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.691936
0,0.0
0,0.0
0,8e-06
0,0.0
0,1.2e-05
0,0.298259
0,0.0
0,0.0
0,0.073185
0,0.0
0,0.0
0,1e-06
0,0.002087
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,2.1e-05
0,0.0
0,0.0
0,0.0
0,0.066405
0,4e-06
0,2e-06
0,0.0
0,1e-06
0,0.0
0,0.004144
0,0.25402
0,0.0
0,0.0
0,0.0
0,0.0
0,0.925792
0,0.104469
0,0.0
0,0.0
0,0.0
0,0.347894
0,0.91299
0,0.87839
0,0.881468
0,0.0
0,1.8e-05
0,1.2e-05
0,0.0
0,0.0
0,0.0
0,0.0
0,0.922236
0,0.987995
0,0.534837
0,0.0
0,0.0
0,0.0
0,0.0
0,6e-06
0,0.0
0,0.008675
0,1e-06
0,0.0
0,0.0
1,0.985256
0,0.0
0,0.0
0,0.446551
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.25464
0,0.0
0,0.0
0,0.001581
0,0.002448
0,2e-06
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,8e-06
0,0.0
0,0.0
1,0.232267
0,0.015314
0,0.0
0,0.00045
0,0.971333
0,0.0
1,0.36791
0,0.921611
0,0.0
0,0.0
0,4.3e-05
0,0.0
0,0.0
0,0.0
0,0.978088
0,0.0
0,0.680985
0,0.0
0,0.0
0,0.0
0,0.073082
0,0.0
0,0.0
0,0.0
0,0.0
0,0.964337
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
1,0.980727
0,0.0
0,0.0
0,1e-06
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,1e-06
0,0.089223
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.036
0,0.000779
0,0.0
0,0.0
0,0.954026
0,0.0
1,0.978946
0,0.968817
0,1e-06
0,0.0
0,0.693168
0,0.0
0,0.498047
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.187542
0,0.0
0,0.0
0,0.961322
0,0.0
0,0.078022
0,0.0
0,0.0
0,0.0
0,0.0
0,0.076978
0,0.56122
0,0.0
0,0.0
0,0.930356
0,0.0
0,0.0
0,0.0
0,0.0
0,2.2e-05
0,0.0
0,2e-06
0,0.233101
0,0.015314
0,0.0
0,0.004966
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,1e-05
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,3.9e-05
0,0.0
0,0.0
0,0.0
0,0.0
0,0.867955
0,0.0
0,0.0
0,0.0
0,3e-06
0,0.0
0,0.0
0,0.0
0,5e-06
0,0.0
0,0.0
0,1e-06
0,0.001877
0,0.0
0,0.001093
0,0.0
0,0.0
0,1e-06
0,0.0
0,0.0
0,0.004622
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.009423
0,0.298259
0,0.0
0,0.0
0,0.000325
0,0.975692
0,0.0
0,0.0
0,0.0
1,0.220856
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,1.2e-05
0,0.0
0,0.963184
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
1,0.00045
0,0.0
0,0.0
0,0.45362
0,0.0
0,5.1e-05
1,0.028256
0,0.0
0,0.0
0,0.093574
0,0.0
0,0.476829
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.004074
0,0.0
0,0.560415
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.4774
0,0.0
0,0.098057
0,0.017168
0,0.00012
0,0.0
0,0.0
0,0.055467
0,0.0
0,0.044747
0,0.991262
0,0.253399
0,0.0
0,0.0
0,4e-06
0,0.004966
0,0.0
0,0.0
0,0.000222
0,1e-06
0,0.0
0,0.462807
0,0.0
0,0.233101
0,0.826684
0,0.920558
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.050592
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,1.6e-05
0,0.446551
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
1,0.981231
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.014083
0,0.0
0,1e-06
0,0.078022
0,1e-06
0,0.003341
0,0.0
0,0.0
0,0.0
0,1e-06
0,0.0
0,0.0
0,0.0
0,0.045569
0,0.0
0,0.879224
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.873844
0,0.935931
0,0.0
0,1e-06
0,0.0
0,0.0
0,0.0
0,0.291362
0,0.0
0,0.0
0,0.0
0,0.0
0,0.900609
0,1e-06
0,0.00432
0,0.0
0,0.0
0,0.0
0,0.0
0,0.003341
0,0.0
0,0.016693
0,1.3e-05
0,0.0
0,0.0
0,0.0
0,0.0
0,0.003109
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.069643
0,0.0
0,0.0
0,0.0
0,0.0
1,0.936624
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.047461
0,0.0
0,0.01759
0,0.0
0,0.0
0,0.0
0,0.0
0,0.614688
0,0.983197
0,0.0
0,0.003341
0,0.0
0,4.4e-05
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,1e-06
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.461042
0,0.0
0,0.0
0,2e-06
0,0.0
0,0.0
0,0.0
0,0.0
0,0.024074
0,0.0
0,0.0
0,0.858679
0,0.020989
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.187467
0,0.0
0,0.098368
0,0.011182
0,0.0
0,0.0
0,0.0
0,1e-06
0,0.0
0,0.00525
0,0.023075
0,1e-06
0,0.0
0,0.0
0,0.246187
0,0.0
0,0.610145
0,0.0
0,0.0
0,0.0
0,0.0
0,0.954443
0,0.0
0,0.0
0,0.0
0,0.983713
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.003341
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,1e-06
0,1e-06
0,0.002087
0,0.0
0,0.0
0,0.000248
0,5e-05
0,0.981654
0,2.4e-05
0,0.003644
0,0.0
0,0.016214
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.006066
0,1e-06
0,1e-06
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,3.9e-05
0,0.0
0,0.0
0,0.0
0,0.0
0,0.25464
0,0.0
0,0.0
0,0.004966
0,0.0
0,0.0
0,0.0
0,3e-06
0,0.0
0,0.0
0,0.0
0,0.035215
0,0.0
0,0.0
0,4e-06
0,0.0
0,0.0
0,0.0
0,0.0
0,1e-06
0,0.0
0,0.104469
0,0.0
0,0.0
0,0.0
0,0.029186
0,0.0
0,0.0
0,0.0
0,0.000116
0,0.0
0,0.0
0,0.0
0,0.728567
0,0.0
0,0.001169
0,1.3e-05
0,0.0
0,3.9e-05
0,0.633752
0,0.0
0,0.0
0,0.0
0,1e-06
1,0.937545
0,0.0
0,1e-06
0,0.0
0,0.0
0,0.0
0,0.000436
0,0.0
1,0.052259
0,0.0
0,0.941885
0,0.0
0,0.0
0,0.0
0,0.97671
0,3e-06
0,0.0
0,1e-06
0,0.0
0,1e-06
0,0.0
0,0.0
0,0.016055
0,0.0
0,0.0
0,0.0
0,0.0
0,9e-06
0,0.0
0,0.003341
0,4e-06
0,0.0
0,0.478251
0,0.0
0,0.0
0,0.967548
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.46922
0,0.865003
1,0.938544
0,0.0
0,0.0
0,0.0
0,0.00015
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
1,0.832099
0,0.0
0,0.985911
0,0.0
0,0.0
0,0.0
0,0.0
0,2.1e-05
0,1e-06
0,6e-06
0,0.0
0,0.969562
0,0.0
0,0.0
0,0.0
0,0.507606
0,1e-06
0,0.988385
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,1e-06
0,0.0
0,0.069195
0,2e-06
0,0.0
0,0.0
0,0.253399
0,0.0
1,0.829325
0,0.0
0,1.3e-05
0,0.0
0,0.000165
0,0.0
0,0.0
1,0.126113
0,0.000731
0,0.0
0,1e-06
0,0.0
0,0.0
0,0.001095
0,0.0
0,0.006066
0,0.0
0,0.005067
0,0.0
0,0.0
0,0.0
0,0.262242
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.047461
0,0.0
0,0.002087
0,0.0
0,0.0
0,0.0
0,0.091275
0,0.25464
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.98397
0,9e-06
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.402381
0,0.0
0,0.0
0,0.00525
0,0.0
0,0.0
0,0.921732
0,0.0
0,0.0
0,0.009423
0,0.242367
0,0.0
0,1.3e-05
0,0.0
0,0.0
0,0.633752
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,2.1e-05
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
